datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,Referrer
4/10/2011 13:00,2,0,0,1,18.86,22.725,82,7.0015,121,142,263,direct
4/10/2011 14:00,2,0,0,1,20.5,24.24,72,12.998,148,133,281,www.google.com
4/10/2011 15:00,2,0,0,1,20.5,24.24,77,15.0013,156,141,297,
4/10/2011 16:00,2,0,0,2,21.32,25,72,11.0014,135,153,288,
4/10/2011 17:00,2,0,0,2,21.32,25,72,12.998,84,152,236,blog
4/10/2011 18:00,2,0,0,1,20.5,24.24,77,12.998,103,137,240,direct
4/10/2011 19:00,2,0,0,1,20.5,24.24,77,12.998,47,84,131,direct
4/10/2011 20:00,2,0,0,1,18.86,22.725,82,8.9981,21,71,92,www.google.com
4/10/2011 21:00,2,0,0,1,18.04,21.97,88,12.998,18,77,95,www.google.com
4/10/2011 22:00,2,0,0,1,18.04,21.97,94,16.9979,12,45,57,www.google.com
4/10/2011 23:00,2,0,0,1,18.86,22.725,88,23.9994,5,27,32,www.google.com
4/11/2011 0:00,2,0,1,1,19.68,23.485,88,22.0028,7,16,23,www.google.com
4/11/2011 1:00,2,0,1,1,18.86,22.725,94,19.0012,1,3,4,www.google.com
4/11/2011 2:00,2,0,1,1,18.86,22.725,94,19.0012,7,2,9,
4/11/2011 4:00,2,0,1,1,18.86,22.725,94,12.998,0,1,1,
4/11/2011 5:00,2,0,1,1,18.86,22.725,94,12.998,1,12,13,blog
4/11/2011 6:00,2,0,1,2,18.86,22.725,100,15.0013,2,59,61,www.google.com
4/11/2011 7:00,2,0,1,2,20.5,24.24,88,15.0013,12,164,176,
4/11/2011 8:00,2,0,1,2,21.32,25,88,19.0012,28,286,314,
4/11/2011 9:00,2,0,1,2,22.96,26.515,83,19.0012,33,132,165,blog
4/11/2011 10:00,2,0,1,2,22.96,26.515,83,19.9995,41,55,96,direct
4/11/2011 11:00,2,0,1,2,24.6,29.545,73,19.9995,45,59,104,direct
4/11/2011 12:00,2,0,1,2,24.6,29.545,73,22.0028,37,97,134,www.google.com
4/11/2011 13:00,2,0,1,2,26.24,30.305,69,27.9993,62,77,139,www.google.com
4/11/2011 14:00,2,0,1,2,29.52,33.335,54,23.9994,60,85,145,www.google.com
4/11/2011 15:00,2,0,1,1,30.34,33.335,48,35.0008,56,85,141,www.google.com
4/11/2011 16:00,2,0,1,1,30.34,33.335,48,35.0008,73,162,235,www.google.com
4/11/2011 17:00,2,0,1,1,30.34,33.335,48,35.0008,100,352,452,www.yahoo.com
4/11/2011 18:00,2,0,1,1,29.52,33.335,51,26.0027,93,290,383,blog
4/11/2011 19:00,2,0,1,1,29.52,33.335,51,30.0026,73,211,284,blog
4/11/2011 20:00,2,0,1,1,27.88,31.82,57,35.0008,44,122,166,blog
4/11/2011 21:00,2,0,1,1,27.06,31.06,61,16.9979,39,119,158,direct
4/11/2011 22:00,2,0,1,2,26.24,31.06,50,19.0012,25,66,91,direct
4/11/2011 23:00,2,0,1,3,23.78,27.275,60,0,16,38,54,ad campaign
4/12/2011 0:00,2,0,1,2,25.42,31.06,50,7.0015,11,13,24,www.google.co.uk
4/12/2011 1:00,2,0,1,2,25.42,31.06,50,6.0032,6,7,13,
4/12/2011 2:00,2,0,1,2,24.6,31.06,53,8.9981,7,7,14,direct
4/12/2011 3:00,2,0,1,2,23.78,27.275,56,8.9981,0,1,1,www.google.com
4/12/2011 4:00,2,0,1,2,22.96,26.515,64,8.9981,4,2,6,
4/12/2011 5:00,2,0,1,2,22.14,25.76,68,8.9981,1,15,16,
4/12/2011 6:00,2,0,1,2,22.14,25.76,68,19.0012,3,55,58,blog
4/12/2011 7:00,2,0,1,2,22.14,25.76,68,15.0013,12,177,189,direct
4/12/2011 8:00,2,0,1,3,19.68,23.485,88,26.0027,15,211,226,direct
4/12/2011 9:00,2,0,1,3,18.86,22.725,94,32.9975,4,50,54,www.google.com
4/12/2011 10:00,2,0,1,3,20.5,24.24,82,27.9993,6,34,40,www.google.com
4/12/2011 11:00,2,0,1,1,21.32,25,77,23.9994,11,38,49,www.google.com
4/12/2011 12:00,2,0,1,2,22.96,26.515,64,31.0009,9,83,92,www.google.com
4/12/2011 13:00,2,0,1,3,22.14,25.76,68,19.0012,22,84,106,www.google.com
4/12/2011 14:00,2,0,1,2,20.5,24.24,82,19.0012,16,28,44,www.google.com
4/12/2011 15:00,2,0,1,2,19.68,23.485,77,35.0008,24,54,78,
4/12/2011 16:00,2,0,1,2,19.68,23.485,77,26.0027,19,80,99,
4/12/2011 17:00,2,0,1,3,18.04,21.97,77,15.0013,29,262,291,blog
4/12/2011 18:00,2,0,1,3,18.04,21.97,77,15.0013,21,203,224,www.google.com
4/12/2011 19:00,2,0,1,2,17.22,21.21,82,19.0012,3,127,130,
4/12/2011 20:00,2,0,1,2,17.22,21.21,82,19.0012,9,94,103,
4/12/2011 21:00,2,0,1,2,17.22,21.21,82,12.998,10,74,84,blog
4/12/2011 22:00,2,0,1,2,16.4,20.455,94,19.9995,7,47,54,direct
4/12/2011 23:00,2,0,1,2,16.4,20.455,94,16.9979,8,31,39,direct
4/13/2011 0:00,2,0,1,2,16.4,20.455,100,19.9995,3,12,15,www.google.com
4/13/2011 1:00,2,0,1,2,16.4,20.455,100,19.9995,0,1,1,www.google.com
4/13/2011 2:00,2,0,1,3,16.4,20.455,100,19.9995,0,2,2,www.google.com
4/13/2011 3:00,2,0,1,3,16.4,20.455,94,22.0028,0,2,2,www.google.com
4/13/2011 4:00,2,0,1,3,16.4,20.455,94,22.0028,1,2,3,www.google.com
4/13/2011 5:00,2,0,1,3,15.58,19.695,94,16.9979,1,4,5,www.yahoo.com
4/13/2011 6:00,2,0,1,3,15.58,19.695,94,15.0013,1,33,34,blog
4/13/2011 7:00,2,0,1,3,14.76,17.425,100,15.0013,3,67,70,blog
4/13/2011 8:00,2,0,1,3,15.58,19.695,94,12.998,6,158,164,blog
4/13/2011 9:00,2,0,1,2,15.58,19.695,94,15.0013,2,63,65,direct
4/13/2011 10:00,2,0,1,2,16.4,20.455,87,12.998,4,42,46,direct
4/13/2011 11:00,2,0,1,2,17.22,21.21,82,12.998,4,57,61,ad campaign
4/13/2011 12:00,2,0,1,3,17.22,21.21,82,16.9979,12,83,95,www.google.co.uk
4/13/2011 13:00,2,0,1,2,18.04,21.97,77,12.998,6,55,61,
4/13/2011 14:00,2,0,1,2,17.22,21.21,77,16.9979,24,82,106,direct
4/13/2011 15:00,2,0,1,2,18.04,21.97,72,19.0012,12,69,81,www.google.com
4/13/2011 16:00,2,0,1,1,18.86,22.725,67,19.0012,23,119,142,
4/13/2011 17:00,2,0,1,1,18.86,22.725,67,19.9995,25,284,309,
4/13/2011 18:00,2,0,1,1,18.04,21.97,62,26.0027,28,293,321,blog
4/13/2011 19:00,2,0,1,1,18.04,21.97,62,16.9979,15,160,175,direct
4/13/2011 20:00,2,0,1,1,18.04,21.97,62,16.9979,7,119,126,direct
4/13/2011 21:00,2,0,1,1,17.22,21.21,67,11.0014,17,100,117,www.google.com
4/13/2011 22:00,2,0,1,1,17.22,21.21,67,12.998,10,89,99,www.google.com
4/13/2011 23:00,2,0,1,1,16.4,20.455,71,8.9981,5,57,62,www.google.com
4/14/2011 0:00,2,0,1,1,15.58,19.695,76,8.9981,3,18,21,www.google.com
4/14/2011 1:00,2,0,1,1,15.58,19.695,76,15.0013,1,9,10,www.google.com
4/14/2011 2:00,2,0,1,1,14.76,17.425,76,8.9981,0,3,3,www.google.com
4/14/2011 3:00,2,0,1,1,13.94,16.665,81,8.9981,0,2,2,
4/14/2011 4:00,2,0,1,1,13.94,18.18,76,0,1,8,9,
4/14/2011 5:00,2,0,1,1,13.94,17.425,76,6.0032,2,12,14,blog
4/14/2011 6:00,2,0,1,1,13.94,17.425,76,7.0015,4,66,70,www.google.com
4/14/2011 7:00,2,0,1,1,15.58,19.695,66,0,11,182,193,
4/14/2011 8:00,2,0,1,1,17.22,21.21,58,11.0014,21,316,337,
4/14/2011 9:00,2,0,1,1,18.86,22.725,51,8.9981,18,152,170,blog
4/14/2011 10:00,2,0,1,1,20.5,24.24,51,12.998,21,68,89,direct
4/14/2011 11:00,2,0,1,1,21.32,25,45,11.0014,28,87,115,direct
4/14/2011 12:00,2,0,1,1,22.14,25.76,42,8.9981,35,110,145,www.google.com
4/14/2011 13:00,2,0,1,1,22.96,26.515,37,15.0013,38,121,159,www.google.com
4/14/2011 14:00,2,0,1,1,22.96,26.515,35,6.0032,36,101,137,www.google.com
4/14/2011 15:00,2,0,1,1,24.6,31.06,31,6.0032,57,85,142,www.google.com
4/14/2011 16:00,2,0,1,1,24.6,30.305,26,7.0015,49,153,202,www.google.com
4/14/2011 17:00,2,0,1,1,24.6,30.305,28,0,50,338,388,www.yahoo.com
4/14/2011 18:00,2,0,1,1,22.96,26.515,30,0,47,290,337,blog
4/14/2011 19:00,2,0,1,1,22.14,25.76,32,0,37,222,259,blog
4/14/2011 20:00,2,0,1,1,20.5,24.24,51,12.998,22,147,169,blog
4/14/2011 21:00,2,0,1,1,18.86,22.725,63,8.9981,19,126,145,direct
4/14/2011 22:00,2,0,1,1,19.68,23.485,55,7.0015,22,82,104,direct
4/14/2011 23:00,2,0,1,1,18.86,22.725,59,7.0015,7,40,47,ad campaign
4/15/2011 0:00,2,1,0,1,18.04,21.97,67,0,6,21,27,www.google.co.uk
4/15/2011 1:00,2,1,0,1,18.04,21.97,62,0,6,9,15,
4/15/2011 2:00,2,1,0,1,16.4,20.455,76,0,8,10,18,direct
4/15/2011 3:00,2,1,0,1,16.4,20.455,76,0,0,3,3,www.google.com
4/15/2011 4:00,2,1,0,1,15.58,19.695,82,6.0032,0,3,3,
4/15/2011 5:00,2,1,0,1,14.76,18.18,81,7.0015,2,11,13,
4/15/2011 6:00,2,1,0,1,14.76,18.18,81,6.0032,5,42,47,blog
4/15/2011 7:00,2,1,0,1,16.4,20.455,71,11.0014,10,139,149,direct
4/15/2011 8:00,2,1,0,1,18.04,21.97,62,19.9995,21,279,300,direct
4/15/2011 9:00,2,1,0,1,20.5,24.24,55,12.998,16,162,178,www.google.com
4/15/2011 10:00,2,1,0,1,20.5,24.24,55,12.998,31,91,122,www.google.com
4/15/2011 11:00,2,1,0,1,21.32,25,55,12.998,41,95,136,www.google.com
4/15/2011 12:00,2,1,0,1,21.32,25,55,19.0012,45,155,200,www.google.com
4/15/2011 13:00,2,1,0,1,22.14,25.76,52,16.9979,47,133,180,www.google.com
4/15/2011 14:00,2,1,0,1,22.14,25.76,52,16.9979,57,106,163,www.google.com
4/15/2011 15:00,2,1,0,1,22.14,25.76,52,30.0026,50,112,162,
4/15/2011 16:00,2,1,0,1,21.32,25,55,32.9975,70,173,243,
4/15/2011 17:00,2,1,0,2,20.5,24.24,63,26.0027,64,267,331,blog
4/15/2011 18:00,2,1,0,2,18.86,22.725,67,26.0027,47,216,263,www.google.com
4/15/2011 19:00,2,1,0,1,17.22,21.21,77,26.0027,41,168,209,
4/15/2011 20:00,2,1,0,2,16.4,20.455,76,22.0028,26,92,118,
4/15/2011 21:00,2,1,0,2,16.4,20.455,76,19.9995,25,77,102,blog
4/15/2011 22:00,2,1,0,2,15.58,19.695,82,26.0027,16,64,80,direct
4/15/2011 23:00,2,1,0,2,14.76,17.425,81,12.998,8,56,64,direct
4/16/2011 0:00,2,0,0,2,14.76,17.425,81,15.0013,7,36,43,www.google.com
4/16/2011 1:00,2,0,0,2,14.76,16.665,87,19.0012,5,28,33,www.google.com
4/16/2011 2:00,2,0,0,2,14.76,17.425,87,8.9981,5,19,24,www.google.com
4/16/2011 3:00,2,0,0,2,14.76,17.425,87,11.0014,5,9,14,www.google.com
4/16/2011 4:00,2,0,0,2,14.76,17.425,87,15.0013,1,4,5,www.google.com
4/16/2011 5:00,2,0,0,2,15.58,19.695,87,19.0012,1,3,4,www.yahoo.com
4/16/2011 6:00,2,0,0,3,16.4,20.455,82,22.0028,1,9,10,blog
4/16/2011 7:00,2,0,0,2,16.4,20.455,82,27.9993,3,18,21,blog
4/16/2011 8:00,2,0,0,3,16.4,20.455,87,23.9994,7,38,45,blog
4/16/2011 9:00,2,0,0,3,16.4,20.455,100,19.9995,2,27,29,direct
4/16/2011 10:00,2,0,0,3,17.22,21.21,94,26.0027,1,21,22,direct
4/16/2011 11:00,2,0,0,3,17.22,21.21,94,30.0026,4,27,31,ad campaign
4/16/2011 12:00,2,0,0,2,18.86,22.725,88,39.0007,6,26,32,www.google.co.uk
4/16/2011 13:00,2,0,0,3,18.86,22.725,94,35.0008,9,49,58,
4/16/2011 14:00,2,0,0,3,21.32,25,83,39.0007,14,49,63,direct
4/16/2011 15:00,2,0,0,3,21.32,25,83,39.0007,16,62,78,www.google.com
4/16/2011 16:00,2,0,0,3,20.5,24.24,88,31.0009,6,27,33,
4/16/2011 17:00,2,0,0,3,20.5,24.24,88,39.0007,1,14,15,
4/16/2011 18:00,2,0,0,2,20.5,24.24,94,26.0027,6,32,38,blog
4/16/2011 19:00,2,0,0,2,21.32,25,94,27.9993,9,62,71,direct
4/16/2011 20:00,2,0,0,3,18.04,21.97,94,15.0013,4,49,53,direct
4/16/2011 21:00,2,0,0,2,18.04,21.97,94,0,1,13,14,www.google.com
4/16/2011 22:00,2,0,0,3,17.22,21.21,100,0,2,22,24,www.google.com
4/16/2011 23:00,2,0,0,2,18.04,21.97,77,19.0012,5,30,35,www.google.com
4/17/2011 0:00,2,0,0,2,18.04,21.97,77,19.0012,4,29,33,www.google.com
4/17/2011 1:00,2,0,0,1,17.22,21.21,67,15.0013,6,25,31,www.google.com
4/17/2011 2:00,2,0,0,1,16.4,20.455,62,12.998,4,25,29,www.google.com
4/17/2011 3:00,2,0,0,1,16.4,20.455,66,8.9981,12,13,25,
4/17/2011 4:00,2,0,0,1,14.76,18.18,76,7.0015,2,5,7,
4/17/2011 5:00,2,0,0,1,14.76,17.425,71,11.0014,2,1,3,blog
4/17/2011 6:00,2,0,0,1,14.76,15.91,66,30.0026,3,5,8,www.google.com
4/17/2011 7:00,2,0,0,1,14.76,16.665,50,23.9994,2,14,16,
4/17/2011 8:00,2,0,0,1,15.58,19.695,46,26.0027,7,36,43,
4/17/2011 9:00,2,0,0,1,16.4,20.455,43,19.0012,31,71,102,blog
4/17/2011 10:00,2,0,0,1,17.22,21.21,44,30.0026,91,120,211,direct
4/17/2011 11:00,2,0,0,1,18.86,22.725,41,27.9993,119,185,304,direct
4/17/2011 12:00,2,0,0,1,18.86,22.725,38,26.0027,167,187,354,www.google.com
4/17/2011 13:00,2,0,0,1,20.5,24.24,34,26.0027,181,162,343,www.google.com
4/17/2011 14:00,2,0,0,1,21.32,25,34,26.0027,170,191,361,www.google.com
4/17/2011 15:00,2,0,0,1,22.14,25.76,32,35.0008,179,209,388,www.google.com
4/17/2011 16:00,2,0,0,1,22.14,25.76,30,23.9994,161,182,343,www.google.com
4/17/2011 17:00,2,0,0,1,22.96,26.515,30,30.0026,143,163,306,www.yahoo.com
4/17/2011 18:00,2,0,0,1,22.96,26.515,30,26.0027,102,175,277,blog
4/17/2011 19:00,2,0,0,1,22.96,26.515,30,19.9995,75,135,210,blog
4/17/2011 20:00,2,0,0,1,21.32,25,36,12.998,44,97,141,blog
4/17/2011 21:00,2,0,0,1,20.5,24.24,42,12.998,13,70,83,direct
4/17/2011 22:00,2,0,0,1,20.5,24.24,39,7.0015,21,49,70,direct
4/17/2011 23:00,2,0,0,1,18.04,21.97,67,11.0014,19,37,56,ad campaign
4/18/2011 0:00,2,0,1,1,18.86,22.725,47,6.0032,15,24,39,www.google.co.uk
4/18/2011 1:00,2,0,1,1,18.86,22.725,47,8.9981,11,8,19,
4/18/2011 2:00,2,0,1,1,17.22,21.21,67,7.0015,14,2,16,direct
4/18/2011 3:00,2,0,1,1,17.22,21.21,62,7.0015,6,1,7,www.google.com
4/18/2011 4:00,2,0,1,1,16.4,20.455,87,11.0014,2,4,6,
4/18/2011 5:00,2,0,1,1,16.4,20.455,76,6.0032,0,16,16,
4/18/2011 6:00,2,0,1,1,16.4,20.455,82,0,3,51,54,blog
4/18/2011 7:00,2,0,1,1,18.86,22.725,63,0,12,156,168,direct
4/18/2011 8:00,2,0,1,1,18.86,22.725,63,0,20,277,297,direct
4/18/2011 9:00,2,0,1,2,20.5,24.24,55,7.0015,37,132,169,www.google.com
4/18/2011 10:00,2,0,1,2,21.32,25,55,7.0015,41,68,109,www.google.com
4/18/2011 11:00,2,0,1,2,22.14,25.76,52,6.0032,36,87,123,www.google.com
4/18/2011 12:00,2,0,1,2,22.96,26.515,49,6.0032,60,124,184,www.google.com
4/18/2011 13:00,2,0,1,2,22.96,26.515,49,11.0014,41,128,169,www.google.com
4/18/2011 14:00,2,0,1,2,23.78,27.275,49,12.998,49,95,144,www.google.com
4/18/2011 15:00,2,0,1,2,24.6,31.06,43,12.998,64,112,176,
4/18/2011 16:00,2,0,1,1,24.6,31.06,46,19.0012,40,165,205,
4/18/2011 17:00,2,0,1,1,23.78,27.275,49,19.0012,66,362,428,blog
4/18/2011 18:00,2,0,1,1,26.24,31.06,31,23.9994,41,321,362,www.google.com
4/18/2011 19:00,2,0,1,1,22.96,26.515,46,16.9979,42,244,286,
4/18/2011 20:00,2,0,1,1,24.6,31.06,33,19.9995,29,136,165,
4/18/2011 21:00,2,0,1,1,22.96,26.515,37,19.0012,20,131,151,blog
4/18/2011 22:00,2,0,1,1,21.32,25,55,19.0012,9,81,90,direct
4/18/2011 23:00,2,0,1,1,20.5,24.24,59,16.9979,11,35,46,direct
4/19/2011 0:00,2,0,1,1,20.5,24.24,55,15.0013,2,23,25,www.google.com
4/19/2011 1:00,2,0,1,1,18.86,22.725,63,15.0013,5,2,7,www.google.com
4/19/2011 2:00,2,0,1,1,18.86,22.725,67,19.0012,8,5,13,www.google.com
4/19/2011 3:00,2,0,1,1,19.68,23.485,63,15.0013,0,3,3,www.google.com
4/19/2011 4:00,2,0,1,1,18.86,22.725,67,6.0032,1,4,5,www.google.com
4/19/2011 5:00,2,0,1,2,18.86,22.725,72,12.998,1,17,18,www.yahoo.com
4/19/2011 6:00,2,0,1,2,19.68,23.485,67,0,2,63,65,blog
4/19/2011 7:00,2,0,1,2,21.32,25,55,0,22,166,188,blog
4/19/2011 8:00,2,0,1,2,20.5,24.24,68,8.9981,20,331,351,blog
4/19/2011 9:00,2,0,1,3,21.32,25,63,6.0032,23,139,162,direct
4/19/2011 10:00,2,0,1,2,20.5,24.24,72,15.0013,15,60,75,direct
4/19/2011 11:00,2,0,1,2,22.14,25.76,68,11.0014,19,53,72,ad campaign
4/19/2011 12:00,2,0,1,2,22.14,25.76,64,6.0032,19,84,103,www.google.co.uk
4/19/2011 13:00,2,0,1,2,22.14,25.76,68,15.0013,26,103,129,
4/19/2011 14:00,2,0,1,2,22.14,25.76,64,12.998,19,88,107,direct
4/19/2011 15:00,2,0,1,2,22.14,25.76,65,11.0014,44,83,127,www.google.com
4/19/2011 16:00,2,0,1,1,22.96,26.515,52,19.9995,30,162,192,
4/19/2011 17:00,2,0,1,1,22.96,26.515,60,7.0015,39,372,411,
4/19/2011 18:00,2,0,1,2,22.14,25.76,64,8.9981,44,377,421,blog
4/19/2011 19:00,2,0,1,2,20.5,24.24,72,12.998,28,248,276,direct
4/19/2011 20:00,2,0,1,2,20.5,24.24,72,15.0013,20,148,168,direct
4/19/2011 21:00,2,0,1,2,20.5,24.24,72,8.9981,8,114,122,www.google.com
4/19/2011 22:00,2,0,1,1,19.68,23.485,77,6.0032,3,109,112,www.google.com
4/19/2011 23:00,2,0,1,1,18.86,22.725,88,6.0032,11,41,52,www.google.com
5/1/2011 0:00,2,0,0,1,17.22,21.21,67,6.0032,19,77,96,www.google.com
5/1/2011 1:00,2,0,0,1,17.22,21.21,69,7.0015,9,50,59,www.google.com
5/1/2011 2:00,2,0,0,1,17.22,21.21,77,7.0015,7,43,50,www.google.com
5/1/2011 3:00,2,0,0,1,16.4,20.455,82,7.0015,8,15,23,
5/1/2011 4:00,2,0,0,1,16.4,20.455,76,7.0015,6,11,17,
5/1/2011 5:00,2,0,0,1,16.4,20.455,82,6.0032,0,10,10,blog
5/1/2011 6:00,2,0,0,2,16.4,20.455,82,6.0032,4,9,13,www.google.com
5/1/2011 7:00,2,0,0,2,17.22,21.21,77,6.0032,7,26,33,
5/1/2011 8:00,2,0,0,2,18.04,21.97,77,8.9981,16,43,59,
5/1/2011 9:00,2,0,0,2,18.86,22.725,72,8.9981,45,96,141,blog
5/1/2011 10:00,2,0,0,2,19.68,23.485,63,12.998,109,155,264,direct
5/1/2011 11:00,2,0,0,1,18.86,22.725,82,7.0015,109,141,250,direct
5/1/2011 12:00,2,0,0,2,19.68,23.485,77,7.0015,109,172,281,www.google.com
5/1/2011 13:00,2,0,0,2,20.5,24.24,63,11.0014,123,209,332,www.google.com
5/1/2011 14:00,2,0,0,2,20.5,24.24,68,7.0015,85,153,238,www.google.com
5/1/2011 15:00,2,0,0,2,20.5,24.24,72,0,113,153,266,www.google.com
5/1/2011 16:00,2,0,0,2,20.5,24.24,72,12.998,75,139,214,www.google.com
5/1/2011 17:00,2,0,0,2,19.68,23.485,82,16.9979,60,136,196,www.yahoo.com
5/1/2011 18:00,2,0,0,2,18.86,22.725,82,6.0032,33,126,159,blog
5/1/2011 19:00,2,0,0,2,18.86,22.725,84,7.0015,47,131,178,blog
5/1/2011 20:00,2,0,0,2,18.86,22.725,82,0,35,86,121,blog
5/1/2011 21:00,2,0,0,2,18.86,22.725,82,0,23,82,105,direct
5/1/2011 22:00,2,0,0,2,18.86,22.725,82,0,32,68,100,direct
5/1/2011 23:00,2,0,0,1,18.86,22.725,77,12.998,64,82,146,ad campaign
5/2/2011 0:00,2,0,1,1,18.86,22.725,72,8.9981,68,109,177,www.google.co.uk
5/2/2011 1:00,2,0,1,1,18.86,22.725,72,8.9981,41,73,114,
5/2/2011 2:00,2,0,1,2,18.04,21.97,77,15.0013,16,19,35,direct
5/2/2011 3:00,2,0,1,1,18.04,21.97,77,8.9981,9,7,16,www.google.com
5/2/2011 4:00,2,0,1,1,18.04,21.97,77,11.0014,9,8,17,
5/2/2011 5:00,2,0,1,2,18.04,21.97,77,8.9981,4,16,20,
5/2/2011 6:00,2,0,1,1,18.04,21.97,88,7.0015,3,59,62,blog
5/2/2011 7:00,2,0,1,2,18.86,22.725,82,22.0028,16,193,209,direct
5/2/2011 8:00,2,0,1,2,19.68,23.485,77,15.0013,21,350,371,direct
5/2/2011 9:00,2,0,1,2,20.5,24.24,77,19.0012,41,131,172,www.google.com
5/2/2011 10:00,2,0,1,2,22.14,25.76,77,15.0013,31,77,108,www.google.com
5/2/2011 11:00,2,0,1,1,23.78,27.275,73,19.9995,34,96,130,www.google.com
5/2/2011 12:00,2,0,1,1,25.42,30.305,69,15.0013,40,147,187,www.google.com
5/2/2011 13:00,2,0,1,2,25.42,30.305,69,12.998,51,119,170,www.google.com
5/2/2011 14:00,2,0,1,1,26.24,30.305,69,15.0013,48,133,181,www.google.com
5/2/2011 15:00,2,0,1,1,27.06,31.06,61,12.998,45,110,155,
5/2/2011 16:00,2,0,1,1,27.06,31.06,61,15.0013,49,220,269,
5/2/2011 17:00,2,0,1,1,27.06,31.06,65,12.998,65,472,537,blog
5/2/2011 18:00,2,0,1,2,26.24,30.305,65,12.998,68,450,518,www.google.com
5/2/2011 19:00,2,0,1,2,25.42,30.305,69,8.9981,46,268,314,
5/2/2011 20:00,2,0,1,2,25.42,30.305,69,8.9981,44,174,218,
5/2/2011 21:00,2,0,1,2,24.6,29.545,73,7.0015,54,178,232,blog
5/2/2011 22:00,2,0,1,2,24.6,29.545,73,0,28,97,125,direct
5/2/2011 23:00,2,0,1,2,22.96,26.515,83,12.998,16,48,64,direct
5/3/2011 0:00,2,0,1,2,22.96,26.515,83,15.0013,0,16,16,www.google.com
5/3/2011 1:00,2,0,1,2,22.96,26.515,78,16.9979,0,14,14,www.google.com
5/3/2011 2:00,2,0,1,2,22.96,26.515,78,16.9979,0,5,5,www.google.com
5/3/2011 3:00,2,0,1,1,22.14,25.76,83,19.0012,0,2,2,www.google.com
5/3/2011 4:00,2,0,1,1,21.32,25,88,15.0013,3,1,4,www.google.com
5/3/2011 5:00,2,0,1,1,21.32,25,88,8.9981,0,14,14,www.yahoo.com
5/3/2011 6:00,2,0,1,2,21.32,25,94,11.0014,7,102,109,blog
5/3/2011 7:00,2,0,1,2,22.14,25.76,88,15.0013,17,248,265,blog
5/3/2011 8:00,2,0,1,2,22.96,26.515,83,19.0012,24,435,459,blog
5/3/2011 9:00,2,0,1,2,24.6,28.79,78,23.9994,29,157,186,direct
5/3/2011 10:00,2,0,1,2,26.24,30.305,69,23.9994,36,91,127,direct
5/3/2011 11:00,2,0,1,2,27.06,31.06,65,22.0028,20,120,140,ad campaign
5/3/2011 12:00,2,0,1,2,27.88,31.82,61,32.9975,48,169,217,www.google.co.uk
5/3/2011 13:00,2,0,1,2,28.7,32.575,58,40.9973,50,144,194,
5/3/2011 14:00,2,0,1,2,28.7,32.575,58,35.0008,36,122,158,direct
5/3/2011 15:00,2,0,1,2,28.7,32.575,58,30.0026,37,117,154,www.google.com
5/3/2011 16:00,2,0,1,1,29.52,33.335,54,31.0009,46,225,271,
5/3/2011 17:00,2,0,1,1,28.7,32.575,54,31.0009,53,464,517,
5/3/2011 18:00,2,0,1,1,28.7,32.575,48,27.9993,59,485,544,blog
5/3/2011 19:00,2,0,1,1,27.88,31.82,57,23.9994,42,323,365,direct
5/3/2011 20:00,2,0,1,1,27.06,31.06,61,12.998,28,262,290,direct
5/3/2011 21:00,2,0,1,2,26.24,31.06,61,30.0026,42,183,225,www.google.com
5/3/2011 22:00,2,0,1,2,23.78,27.275,60,26.0027,14,99,113,www.google.com
5/3/2011 23:00,2,0,1,2,22.96,26.515,68,22.0028,12,50,62,www.google.com
5/4/2011 0:00,2,0,1,3,21.32,25,77,11.0014,5,22,27,www.google.com
5/4/2011 1:00,2,0,1,3,20.5,24.24,82,19.0012,1,6,7,www.google.com
5/4/2011 2:00,2,0,1,3,20.5,24.24,82,19.0012,0,4,4,www.google.com
5/4/2011 3:00,2,0,1,3,17.22,21.21,88,35.0008,0,1,1,
5/4/2011 4:00,2,0,1,3,15.58,19.695,94,22.0028,1,2,3,
5/4/2011 5:00,2,0,1,3,14.76,16.665,87,22.0028,1,8,9,blog
5/4/2011 6:00,2,0,1,3,13.94,15.15,93,26.0027,0,21,21,www.google.com
5/4/2011 7:00,2,0,1,3,13.94,15.15,93,23.9994,6,46,52,
5/4/2011 8:00,2,0,1,3,13.94,15.15,93,26.0027,5,74,79,
5/4/2011 9:00,2,0,1,3,13.94,15.15,93,23.9994,5,35,40,blog
5/4/2011 10:00,2,0,1,2,13.94,15.91,93,19.0012,5,26,31,direct
5/4/2011 11:00,2,0,1,1,16.4,20.455,82,22.0028,3,69,72,direct
5/4/2011 12:00,2,0,1,2,18.04,21.97,62,23.9994,19,105,124,www.google.com
5/4/2011 13:00,2,0,1,2,18.86,22.725,59,30.0026,15,128,143,www.google.com
5/4/2011 14:00,2,0,1,1,20.5,24.24,51,26.0027,13,94,107,www.google.com
5/4/2011 15:00,2,0,1,1,19.68,23.485,51,27.9993,22,107,129,www.google.com
5/4/2011 16:00,2,0,1,1,20.5,24.24,45,31.0009,22,173,195,www.google.com
5/4/2011 17:00,2,0,1,1,16.4,20.455,71,16.9979,22,388,410,www.yahoo.com
5/4/2011 18:00,2,0,1,1,17.22,21.21,67,16.9979,29,367,396,blog
5/4/2011 19:00,2,0,1,1,17.22,21.21,58,23.9994,30,266,296,blog
5/4/2011 20:00,2,0,1,1,16.4,20.455,62,22.0028,17,174,191,blog
